oldLine ,newLine 
1,1
2,7
3,7
4,5
5,11
6,2
7,17
8,19
9,20
10,21
12,22
13,23
14,24
15,25
16,26
17,27
18,28
19,29
20,30
22,31
23,32
24,33
26,35
27,36
28,37
29,38
32,40
34,57
35,58
36,44
37,45
39,47
40,48
41,49
42,50
44,51
45,8
46,62
47,63
48,54
49,56
50,75
51,67
52,59
53,68
54,60
55,61
56,15
57,74
58,64
59,76
60,65
61,73
63,69
64,70
65,71
66,72
69,18
